screen_name,dbpedia_types
AS_Monaco,"[['Organisation', 'SoccerClub', 'SportsClub']]"
GuardianBooks,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
EzekielElliott,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
rolandgarros,[['Tournament']]
perezreverte,"[['Person', 'Writer']]"
DeviantArt,"[['Website', 'Work']]"
DeviantArt,[['Settlement']]
sakpataudi,[['Actor']]
Mahrez22,"[['Person', 'Athlete', 'SoccerPlayer']]"
peeweeherman,[['FictionalCharacter']]
DeBruyneKev,"[['Person', 'Athlete', 'SoccerPlayer']]"
RedSox,"[['Organisation', 'SportsTeam', 'BaseballTeam']]"
Paris,[None]
CreativeReview,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
Meghan_Trainor,"[['Person', 'MusicalArtist']]"
TwitterIndia,"[['Website', 'Work']]"
TwitterIndia,"[['Company', 'Organisation']]"
THEBEAT999FM,"[['Organisation', 'RadioStation', 'Broadcaster']]"
AlbertoRavell,[['Journalist']]
garyvee,[['Person']]
swedishousemfia,"[['Band', 'Organisation', 'Group']]"
PaulaAbdul,"[['Person', 'Artist', 'MusicalArtist']]"
MarcoFabian_10,"[['Person', 'Athlete', 'SoccerPlayer']]"
NHK_PR,[['TelevisionStation']]
NHK_PR,"[['AcademicJournal', 'PeriodicalLiterature', 'WrittenWork', 'Work']]"
NHK_PR,[['Company']]
WahabViki,"[['Person', 'Athlete', 'Cricketer']]"
ShareThis,"[['Website', 'Work']]"
Kotaku,"[['Website', 'Work']]"
Kotaku,[['Company']]
jaxofficial,"[['Person', 'Artist', 'MusicalArtist']]"
cthagod,"[['Person', 'RadioHost', 'Presenter']]"
DeLaGhettoReal,[['Person']]
teleamazonasec,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
AudrinaPatridge,[['Person']]
Jaclynhill,"[['Person', 'Youtuber']]"
ClaMarchisio8,"[['Person', 'Athlete', 'SoccerPlayer']]"
TyCSports,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
scump,[['Work']]
Atletico,"[['Organisation', 'SoccerClub', 'SportsClub']]"
LouDobbs,[['TelevisionHost']]
BhuviOfficial,"[['Person', 'Athlete', 'Cricketer']]"
EASPORTS,"[['Company', 'Organisation']]"
MoeedNj,[['Person']]
RGIII,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
JLMelenchon,"[['Person', 'Politician', 'Politician']]"
TalianaV,"[['Person', 'BeautyQueen']]"
bobatl,"[['Person', 'Artist', 'MusicalArtist']]"
RobBrydon,[['Person']]
CelebJuice,"[['TelevisionShow', 'Work']]"
Forever21,"[['Company', 'Organisation']]"
GenevieveNnaji1,[['Person']]
SamsungIndia,[['Company']]
ericchurch,"[['Person', 'Artist', 'MusicalArtist']]"
Aerosmith,"[['Band', 'Organisation', 'Group']]"
the1975,"[['Person', 'Artist', 'MusicalArtist']]"
louistheroux,[['Person']]
SChecoPerez,"[['Person', 'FormulaOneRacer', 'Athlete', 'RacingDriver', 'MotorsportRacer']]"
justinsuntron,[['Person']]
MichaelPhelps,"[['Person', 'Athlete', 'Swimmer']]"
LouisePentland,"[['Person', 'Youtuber']]"
TheOfficialA7X,"[['Band', 'Organisation', 'Group']]"
SarahMillican75,"[['Person', 'Artist', 'Comedian']]"
satyanadella,[['Person']]
JManziel2,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
rubarrichello,"[['Person', 'FormulaOneRacer', 'Athlete', 'RacingDriver', 'MotorsportRacer']]"
williecolon,"[['Person', 'Artist', 'MusicalArtist']]"
chrislhayes,[['Journalist']]
IANMHARDING,[['Actor']]
AntanasMockus,"[['Person', 'Politician', 'Politician']]"
chucktodd,[['Journalist']]
eluniversocom,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
ReutersBiz,"[['Company', 'Organisation']]"
Stray_Kids,"[['Band', 'Organisation', 'Group']]"
HomerJSimpson,[['FictionalCharacter']]
JPVarsky,[['Journalist']]
AnthonyMartial,"[['Person', 'Athlete', 'SoccerPlayer']]"
jericho_rosales,[['Person']]
marklevinshow,"[['TelevisionShow', 'Work']]"
marklevinshow,"[['RadioProgram', 'Work']]"
MuhammadMorsi,"[['Person', 'Politician', 'Politician']]"
oneplus,"[['Company', 'Organisation']]"
MLG,[['PersonFunction']]
MLG,"[['SportsLeague', 'Organisation']]"
Audi,"[['Company', 'Organisation']]"
DJDRAMA,[['MusicalArtist']]
C1audioBravo,"[['Person', 'Athlete', 'SoccerPlayer']]"
Miltonneves,[['Journalist']]
Everton,"[['Organisation', 'SoccerClub', 'SportsClub']]"
yogrishiramdev,"[['Person', 'Religious']]"
SunburnFestival,[['SocietalEvent']]
TwitterDE,"[['Website', 'Work']]"
TwitterDE,"[['Company', 'Organisation']]"
_anapastor_,[['Journalist']]
kj_apa,[['Actor']]
NickKristof,[['Person']]
MarinaSilva,"[['Person', 'Politician', 'Politician']]"
darrenrovell,[['Person']]
FLAGALine,"[['Band', 'Organisation', 'Group']]"
RealCandaceO,[['Person']]
ArdaTuran,"[['Person', 'Athlete', 'SoccerPlayer']]"
firstpost,"[['Company', 'Publisher', 'Organisation']]"
Fedez,"[['Person', 'Artist', 'MusicalArtist']]"
MarlonWayans,[['Person']]
hitmanb,"[['Person', 'Artist', 'MusicalArtist']]"
Pornhub,"[['Website', 'Work']]"
Pornhub,"[['Album', 'Work']]"
BMW,[['MeanOfTransportation']]
BMW,"[['Company', 'Organisation']]"
BOGUMMY,[['Actor']]
LukeShaw23,"[['Person', 'Athlete', 'SoccerPlayer']]"
notthefakeSVP,[['Person']]
Robinho,"[['Person', 'Athlete', 'SoccerPlayer']]"
jennirivera,"[['Person', 'MusicalArtist']]"
JaseDuckman,[['Person']]
JaseDuckman,[['Star']]
CoachJim4UM,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
pcgamer,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
HeymanHustle,"[['Person', 'Athlete', 'Wrestler']]"
MittRomney,"[['Person', 'Politician', 'Politician']]"
duttsanjay,[['Person']]
gaston_acurio,"[['Person', 'MusicalArtist']]"
StephanieAbrams,[['Person']]
MyJaps,"[['Person', 'MusicalArtist']]"
JacobWhitesides,"[['Person', 'Artist', 'MusicalArtist']]"
SiriouslySusan,[['Actor']]
AmericanIdol,"[['TelevisionShow', 'Work']]"
nbc,"[['TelevisionStation', 'Broadcaster', 'Organisation']]"
nbc,"[['BroadcastNetwork', 'Broadcaster', 'Organisation']]"
PauDybala_JR,"[['Person', 'Athlete', 'SoccerPlayer']]"
Amala_ams,[['Actor']]
saatchi_gallery,"[['Building', 'Museum', 'ArchitecturalStructure']]"
lafourcade,"[['Person', 'Artist', 'MusicalArtist']]"
llorentefer19,"[['Person', 'Athlete', 'SoccerPlayer']]"
wa_status,"[['Software', 'Work']]"
OnePlus_IN,"[['Company', 'Organisation']]"
grimmers,[['Person']]
ClevelandClinic,[['University']]
ClevelandClinic,"[['Hospital', 'Building', 'ArchitecturalStructure']]"
tvrain,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
marvi_memon,"[['Person', 'Politician']]"
cspan,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
nytimesworld,"[['Newspaper', 'PeriodicalLiterature', 'WrittenWork', 'Work']]"
nytimesworld,[['PersonFunction']]
DunyaNews,"[['TelevisionStation', 'Broadcaster', 'Organisation']]"
DunyaNews,[['Work']]
GeorgesStPierre,"[['Wrestler', 'Athlete', 'Person']]"
GeorgesStPierre,"[['MartialArtist', 'Athlete', 'Person']]"
brielarson,[['Actor']]
Phil_Coutinho,"[['Person', 'Athlete', 'SoccerPlayer']]"
zachbraff,[['Actor']]
jdickerson,[['Journalist']]
BorisJohnson,"[['Person', 'Politician', 'Politician']]"
MissIzaCalzado,[['Actor']]
fattoquotidiano,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
alejodorowsky,[['Person']]
JordanSpieth,"[['Person', 'Athlete', 'GolfPlayer']]"
wsl,"[['GovernmentAgency', 'Organisation']]"
wsl,"[['SportsLeague', 'Organisation']]"
BolsonaroSP,"[['Person', 'Politician']]"
andrizek,[['Journalist']]
Adrian_ElTitan,"[['Person', 'Athlete', 'BaseballPlayer']]"
Casemiro,"[['Person', 'Athlete', 'SoccerPlayer']]"
cartacapital,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
Xiaomi,[['Company']]
UniNoticias,[['Station']]
UniNoticias,[['TelevisionStation']]
dailynation,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
fguarin13,"[['Person', 'Athlete', 'SoccerPlayer']]"
SoledadOnetto,[['Person']]
SashaBanksWWE,"[['Person', 'Wrestler']]"
IngridGuimaraes,[['Actor']]
tacobell,[['Company']]
MayoClinic,"[['Company', 'Organisation']]"
ArchDigest,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
CandiceAccola,[['Actor']]
TandonRaveena,[['Actor']]
flintoff11,"[['Person', 'Athlete', 'Cricketer']]"
AmandaHolden,[['Person']]
madelainepetsch,[['Person']]
MargaretAtwood,"[['Person', 'Writer']]"
TiaMowry,[['Actor']]
RomeluLukaku9,"[['Person', 'Athlete', 'SoccerPlayer']]"
foxnewspolitics,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
Avicii,"[['Person', 'MusicalArtist']]"
VickyPattison,[['Person']]
Dame_Lillard,"[['Person', 'Athlete', 'BasketballPlayer']]"
RealGDT,[['MovieDirector']]
Azteca,"[['Company', 'Organisation']]"
MetroCDMX,"[['Company', 'Organisation', 'PublicTransitSystem']]"
MbalulaFikile,"[['Person', 'Politician', 'Politician']]"
GarethCliff,"[['Person', 'RadioHost', 'Presenter']]"
NeNeLeakes,[['Person']]
googledrive,[['InformationAppliance']]
googledrive,[['Ship']]
googledrive,"[['Website', 'Work']]"
ESPNFC,"[['Website', 'Work']]"
bubbawatson,"[['Person', 'Athlete', 'GolfPlayer']]"
501Awani,[['Work']]
501Awani,"[['TelevisionStation', 'Broadcaster', 'Organisation']]"
JayBilas,"[['Person', 'Athlete', 'BasketballPlayer']]"
ECavaniOfficial,"[['Person', 'Athlete', 'SoccerPlayer']]"
elcolombiano,[['Newspaper']]
thekatvond,[['Person']]
PritishNandy,[['Person']]
CoachUrbanMeyer,"[['CollegeCoach', 'Person']]"
CoachUrbanMeyer,"[['AmericanFootballPlayer', 'GridironFootballPlayer', 'Athlete', 'Person']]"
KlasraRauf,[['Journalist']]
TheRealRyanHiga,"[['Person', 'Youtuber']]"
EdwardNorton,[['Person']]
JustinVerlander,"[['Person', 'Athlete', 'BaseballPlayer']]"
evilhag,[['Person']]
marisolglzz,"[['Person', 'BeautyQueen']]"
KensingtonRoyal,"[['Building', 'ArchitecturalStructure']]"
NCAA,[['Organisation']]
artnet,[['Website']]
artnet,"[['Company', 'Organisation']]"
DuckDynastyAE,"[['TelevisionShow', 'Work']]"
JudgeJeanine,"[['Person', 'Politician', 'Politician']]"
ringostarrmusic,[['MusicalArtist']]
JamesBlunt,"[['Person', 'MusicalArtist']]"
bukolasaraki,"[['Person', 'Politician', 'Politician']]"
MAJORLAZER,"[['Band', 'Organisation', 'Group']]"
Montserrat33,[['Person']]
Andre_Schuerrle,"[['Person', 'Athlete', 'SoccerPlayer']]"
LifeIsStrange,[['VideoGame']]
STF_oficial,[['Place']]
EnriquePenalosa,"[['Person', 'Politician', 'Politician']]"
DanaPerino,"[['Person', 'Politician', 'Politician']]"
CamillePrats,[['Actor']]
ctello91,"[['Person', 'Athlete', 'SoccerPlayer']]"
ibepacheco,[['Person']]
meganbata,[['Actor']]
Rami7oficial,"[['Person', 'Athlete', 'SoccerPlayer']]"
lelepons,[['Person']]
MapleLeafs,"[['HockeyTeam', 'Organisation', 'SportsTeam']]"
WakaFlocka,"[['Person', 'Artist', 'MusicalArtist']]"
carolineflack1,[['Person']]
TOMS,"[['Company', 'Organisation']]"
AtillaTasNet,"[['Person', 'MusicalArtist']]"
_felipemelo_,"[['Person', 'Athlete', 'SoccerPlayer']]"
Dreamworks,"[['Company', 'Organisation']]"
Margaritarosadf,[['Actor']]
sesamestreet,"[['TelevisionShow', 'Work']]"
BetteMidler,"[['Person', 'MusicalArtist']]"
MR11ok,"[['Person', 'Athlete', 'SoccerPlayer']]"
didierdrogba,"[['Person', 'Athlete', 'SoccerPlayer']]"
DarrenCriss,[['Actor']]
NituPerez,[['Journalist']]
Gibelli_Viviana,"[['Person', 'Model']]"
britishlibrary,"[['Library', 'Organisation', 'EducationalInstitution']]"
ESPNDeportes,"[['TelevisionStation', 'Broadcaster', 'Organisation']]"
ESPNDeportes,"[['RadioStation', 'Broadcaster', 'Organisation']]"
TaioCruz,"[['Person', 'Artist', 'MusicalArtist']]"
basket_mouth,"[['Person', 'Artist', 'Comedian']]"
georgelopez,"[['Person', 'Artist', 'Comedian']]"
Lamborghini,"[['Company', 'Organisation']]"
richbrian,"[['Person', 'Artist', 'MusicalArtist']]"
CP24,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
AshleyMGreene,[['Actor']]
sam_concepcion,[['Actor']]
github,[['Company']]
github,"[['Website', 'Work']]"
LucasLeiva87,"[['Person', 'Athlete', 'SoccerPlayer']]"
McLarenF1,"[['Organisation', 'SportsTeam', 'FormulaOneTeam']]"
sixers,"[['BasketballTeam', 'Organisation', 'SportsTeam']]"
juventusfcen,"[['Organisation', 'SoccerClub', 'SportsClub']]"
Kandi,[['Person']]
LoriGreiner,[['Person']]
levarburton,[['Actor']]
radiohead,"[['Band', 'Organisation', 'Group']]"
TheAtlantic,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
PenguinUKBooks,"[['Publisher', 'Company', 'Organisation']]"
PenguinUKBooks,[['Building']]
JohnWall,"[['Person', 'Athlete', 'BasketballPlayer']]"
Greenpeace,[['Organisation']]
BeckyLynchWWE,"[['Person', 'Wrestler']]"
LeVeonBell,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
mterstegen1,"[['Person', 'Athlete', 'SoccerPlayer']]"
delgadomaite,[['Person']]
jennmcallister,"[['Person', 'Youtuber']]"
PaolaRojas,[['Person']]
bsindia,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
SpinninRecords,"[['Company', 'Organisation', 'RecordLabel']]"
dprincessmaja,[['Actor']]
shondarhimes,[['Person']]
KeeganAllen,[['Actor']]
zane,[['Actor']]
sadierob,[['Star']]
sadierob,[['Person']]
FamilyGuyonFOX,"[['TelevisionShow', 'Work']]"
lauramarano,[['Actor']]
RealMickFoley,[['Person']]
Giants,"[['SoccerClub', 'Organisation']]"
Giants,"[['AmericanFootballTeam', 'SportsTeam', 'Organisation']]"
TTLYTEALA,[['Actor']]
Excelsior,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
LarryMadowo,[['Journalist']]
penguins,"[['HockeyTeam', 'Organisation', 'SportsTeam']]"
1theK,"[['Company', 'Organisation']]"
SaleemKhanSafi,[['Journalist']]
thekimberlycole,"[['Person', 'Artist', 'MusicalArtist']]"
multimediostv,"[['TelevisionStation', 'Broadcaster', 'Organisation']]"
multimediostv,"[['RadioStation', 'Broadcaster', 'Organisation']]"
ColtonLHaynes,[['Actor']]
Phillies,"[['Organisation', 'SportsTeam', 'BaseballTeam']]"
portadosfundos,[['Company']]
portadosfundos,"[['Youtuber', 'Person']]"
batemanjason,[['Actor']]
KatGraham,[['Person']]
mbatshuayi,"[['Person', 'Athlete', 'SoccerPlayer']]"
damitdasklaas,[['Person']]
LiamHemsworth,[['Actor']]
BurgerKing,"[['Company', 'Organisation']]"
MarjoDSousa,[['Person']]
NomzamoMbatha,[['Actor']]
Porsche,"[['Company', 'Organisation']]"
mitchelmusso,[['Person']]
wandecoal,"[['Person', 'Artist', 'MusicalArtist']]"
dulQuer,[['Actor']]
jerrytrainor,[['Actor']]
mitchellreports,[['Person']]
David_Cameron,"[['Person', 'Politician', 'Politician']]"
gugakuerten,"[['Person', 'Athlete', 'TennisPlayer']]"
threadless,[['Settlement']]
threadless,"[['Website', 'Work']]"
Aeromexico,"[['Company', 'Airline', 'Organisation', 'PublicTransitSystem']]"
PeteButtigieg,"[['Person', 'Politician', 'Politician']]"
riotgames,"[['Company', 'Organisation']]"
Kuyt,"[['Person', 'Athlete', 'SoccerPlayer']]"
LisaVanderpump,[['Person']]
professorgreen,"[['Person', 'Artist', 'MusicalArtist']]"
AFP,"[['Company', 'Organisation']]"
rileyreidx3,[['Actor']]
bbcchinese,"[['Company', 'Organisation']]"
bbcchinese,[['Person']]
awscloud,"[['Website', 'Work']]"
awscloud,[['Company']]
awscloud,"[['Book', 'Work']]"
arnelpineda,"[['Person', 'Artist', 'MusicalArtist']]"
pennjillette,[['Person']]
HectorBellerin,"[['Person', 'Athlete', 'SoccerPlayer']]"
ponchohd,[['Actor']]
PetrCech,"[['Person', 'SoccerPlayer']]"
ChicagoBears,"[['AmericanFootballTeam', 'SportsTeam', 'Organisation']]"
ChicagoBears,"[['SoccerClub', 'Organisation']]"
TurkishAirlines,"[['Company', 'Airline', 'Organisation', 'PublicTransitSystem']]"
UFCBrasil,"[['Company', 'Organisation']]"
MiguelHerreraDT,"[['SoccerPlayer', 'Person']]"
MiguelHerreraDT,"[['SoccerManager', 'SportsManager', 'Person']]"
toddcarey,"[['Person', 'Artist', 'MusicalArtist']]"
SInow,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
DiannaAgron,[['Actor']]
BabarAwanPK,"[['Person', 'Politician', 'Politician']]"
ConorMaynard,"[['Person', 'MusicalArtist']]"
kirkfranklin,"[['Person', 'MusicalArtist']]"
NeymarJrSite,"[['Person', 'Athlete', 'SoccerPlayer']]"
shattawalegh,"[['Person', 'Artist', 'MusicalArtist']]"
Bollyhungama,[['Website']]
UN_Women,[['Organisation']]
pokimanelol,"[['Person', 'Youtuber']]"
David_Alaba,[['SoccerPlayer']]
1_Muslera_25,"[['Person', 'Athlete', 'SoccerPlayer']]"
SmoshIan,[['Person']]
EsperanzaGomez,[['Actor']]
gossipgirl,"[['TelevisionShow', 'Work']]"
coscuelprincipe,"[['Person', 'Artist', 'MusicalArtist']]"
codyko,[['Person']]
CruzAzulCD,"[['Organisation', 'SoccerClub', 'SportsClub']]"
PBBabscbn,"[['TelevisionShow', 'Work']]"
MaherZain,"[['Person', 'Artist', 'MusicalArtist']]"
OL,"[['Organisation', 'SoccerClub', 'SportsClub']]"
JalenRose,"[['Person', 'Athlete', 'BasketballPlayer']]"
realjknoxville,[['Person']]
mario_casas_,[['Actor']]
itsSSR,[['Actor']]
m_ebrard,"[['Person', 'Politician', 'Politician']]"
Nimbuzz,"[['Website', 'Work']]"
Nimbuzz,"[['Software', 'Work']]"
timoreilly,[['Person']]
miguelhotero,[['Journalist']]
Venuseswilliams,"[['Person', 'Athlete', 'TennisPlayer']]"
netanyahu,"[['Person', 'Politician', 'Politician']]"
PepeAguilar,"[['Person', 'MusicalArtist']]"
mygovindia,[['Company']]
mygovindia,"[['Website', 'Work']]"
ivanrakitic,"[['Person', 'Athlete', 'SoccerPlayer']]"
robertosaviano,"[['Person', 'Writer']]"
rascalflatts,"[['Band', 'Organisation', 'Group']]"
jokoanwar,[['MovieDirector']]
patorankingfire,"[['Person', 'Artist', 'MusicalArtist']]"
AntDavis23,"[['Person', 'Athlete', 'BasketballPlayer']]"
iamlakshmirai,[['Actor']]
chris_kammy,"[['SoccerPlayer', 'Person']]"
chris_kammy,"[['SoccerManager', 'SportsManager', 'Person']]"
Haddad_Fernando,"[['Person', 'Politician', 'Politician']]"
itvcorrie,"[['TelevisionShow', 'Work']]"
TerrenceJ,[['Person']]
PIB_India,"[['GovernmentAgency', 'Organisation']]"
moonriver365,"[['Person', 'Politician', 'Politician']]"
Zagat,[['Company']]
chriscornell,"[['Person', 'MusicalArtist']]"
SFGiants,"[['Organisation', 'SportsTeam', 'BaseballTeam']]"
mengonimarco,"[['Person', 'Artist', 'MusicalArtist']]"
janemarielynch,[['Person']]
osoriochong,"[['Person', 'Politician', 'Politician']]"
oliviawilde,[['Person']]
AHSFX,"[['TelevisionShow', 'Work']]"
Arrolladora,[['Band']]
danielricciardo,"[['Person', 'FormulaOneRacer', 'Athlete', 'RacingDriver', 'MotorsportRacer']]"
PatMcAfeeShow,"[['Person', 'AmericanFootballPlayer', 'Athlete', 'GridironFootballPlayer']]"
AnimalPlanet,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
JoelEmbiid,[['Athlete']]
Ginofantastico,[['Person']]
ArcangelPrrra,"[['Person', 'Artist', 'MusicalArtist']]"
Lara,[['Person']]
TigresOficial,"[['Organisation', 'SoccerClub', 'SportsClub']]"
faf1307,"[['Person', 'Athlete', 'Cricketer']]"
PeytonList,[['Actor']]
Lupita_Nyongo,[['Person']]
Therealkiss,"[['Person', 'Artist', 'MusicalArtist']]"
GUTY14HAZ,"[['Person', 'SoccerManager', 'SportsManager']]"
boburnham,[['Person']]
donnypangilinan,[['Actor']]
TinieTempah,"[['Person', 'Artist', 'MusicalArtist']]"
santoEvandro,[['Actor']]
NVIDIAGeForce,[['Company']]
DabbooRatnani,[['Photographer']]
EllenPompeo,[['Actor']]
stanwawrinka,"[['Person', 'Athlete', 'TennisPlayer']]"
BILD,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
itsmeleighton,[['Actor']]
katiecouric,[['Person']]
IamStevenT,[['Person']]
wordpressdotcom,"[['Website', 'Work']]"
tylerhoechlin,[['Actor']]
GDeLaurentiis,"[['Person', 'Chef']]"
Weezer,"[['Band', 'Organisation', 'Group']]"
amazonmusic,[['Company']]
JRsBBQ,"[['Person', 'Athlete', 'Wrestler']]"
shwood,"[['Person', 'Artist', 'Comedian']]"
imogenheap,"[['Person', 'MusicalArtist']]"
hiro_mashima,[['Person']]
GUBLERNATION,[['Person']]
Gazzetta_it,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
MsCharlotteWWE,[['Person']]
KPBofficial,"[['Person', 'Athlete', 'SoccerPlayer']]"
Jimparedes,"[['Person', 'MusicalArtist']]"
ESPNStatsInfo,"[['Organisation', 'TelevisionStation', 'Broadcaster']]"
TheViralFever,[['TelevisionStation']]
TheViralFever,[['Writer']]
TheViralFever,"[['Website', 'Work']]"
zionylennoxpr,"[['Band', 'Organisation', 'Group']]"
MedelPitbull,"[['Person', 'Athlete', 'SoccerPlayer']]"
Mariobatali,"[['Person', 'Chef']]"
tonibraxton,"[['Person', 'Artist', 'MusicalArtist']]"
dallasmavs,"[['BasketballTeam', 'Organisation', 'SportsTeam']]"
ChrisSmalling,"[['Person', 'Athlete', 'SoccerPlayer']]"
ArchDaily,"[['Website', 'Work']]"
RobbieSavage8,"[['Person', 'Athlete', 'SoccerPlayer']]"
YESBANK,"[['Company', 'Bank', 'Organisation']]"
IanWright0,"[['Person', 'Athlete', 'SoccerPlayer']]"
KekePalmer,[['Person']]
peterfacinelli,[['Actor']]
haroobomkum,"[['Person', 'MusicalArtist']]"
CNET,"[['Website', 'Work']]"
saadhariri,"[['Person', 'Politician', 'Politician']]"
BebeRexha,"[['Person', 'Artist', 'MusicalArtist']]"
JesseLingard,"[['Person', 'Athlete', 'SoccerPlayer']]"
DuaneReade,"[['Company', 'Organisation']]"
torylanez,"[['Person', 'Artist', 'MusicalArtist']]"
AlbertBrooks,[['Person']]
shaunwhite,"[['Person', 'Athlete']]"
RajonRondo,"[['Person', 'Athlete', 'BasketballPlayer']]"
PaulKagame,"[['Person', 'Politician', 'Politician']]"
WFP,[['Organisation']]
hola,"[['Magazine', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
AvanJogia,[['Actor']]
geniebouchard,"[['Person', 'Athlete', 'TennisPlayer']]"
DoveCameron,[['Actor']]
sam_yg,[['RadioHost']]
VarskySports,[['Journalist']]
Ninelconde,"[['Person', 'MusicalArtist']]"
themarcjacobs,"[['Person', 'Artist', 'FashionDesigner']]"
AllTimeLow,"[['Band', 'Organisation', 'Group']]"
globaltimesnews,"[['Newspaper', 'WrittenWork', 'PeriodicalLiterature', 'Work']]"
JillianMichaels,[['Person']]
zacbrownband,"[['Band', 'Organisation', 'Group']]"
tylerjblackburn,[['Actor']]
octavianasr,[['Person']]
VirgilvDijk,"[['Person', 'Athlete', 'SoccerPlayer']]"
JKhashoggi,[['Journalist']]
XGames,[['SportsEvent']]
ArcticMonkeys,"[['Band', 'Organisation', 'Group']]"
